	text	user	len	ID	Date	Source	Like	RTs	Geo
170	Hustis Weisheiten zur #Covid19. Die Intensivmediziner mögen sich die Haare raufen, dies hier ist Eminenz based und… https://t.co/k30har2ce2	Hustendoktor	139	1241511101348667392	2020-03-21 23:44:47	Twitter for iPhone	17	4	
171	Sonntagspodcast von unserer @Bambiinupendi über die Absage der #E32020 wegen #covid19: Was hat das für Folgen für d… https://t.co/1uP6Ky8J2W	InsertMoin	140	1241511089432604672	2020-03-21 23:44:44	Buffer	6	2	
172	"RT @PolizeiBerlin_E: #Infotweet:
Wenn Sie eine Bar betreiben, die Scheiben abkleben und Einlass nur über Klopfen oder nach Voranmeldung gew…"	Julian🇦🇹	140	1241511069102870529	2020-03-21 23:44:39	Twitter for Android	0	2443	
173	"RT @julia_aries123: Das was @jOevermeyer sagt!👇

#COVID19-Impfstoffe und Medikamente dürfen nicht exklusiv sein.
#solidarischeForschung htt…"	UAEM-Germany	140	1241511021115817984	2020-03-21 23:44:28	Twitter Web Client	0	1	
174	RT @Nordkurier: Wird es bald auch in #MV ernst mit den #Ausgangssperren? Erste Hinweise lassen darauf schließen, dass diese Maßnahme gegen…	Klang Ruinen - Ⓐ⚑★🕷️	139	1241510951687458818	2020-03-21 23:44:11	Twitter for Android	0	3	
175	RT @PolizeiBerlin_E: Und täglich grüßt das Murmeltier...letzte Nacht in Form zahlreicher Kolleg. der Streifendienste unserer 34. sowie 36.…	Julian🇦🇹	139	1241510889066545152	2020-03-21 23:43:56	Twitter for Android	0	223	
176	"RT @Fischblog: Wichtig!
Im Moment reden alle über die #Covid19-Tests. Aber das ist nur das Symptom eines viel größeren Problems: In der Med…"	Präpsaalmotte	140	1241510866182340608	2020-03-21 23:43:51	Twitter for Android	0	20	
177	RT @Leopoldina: Die Nationalakademie Leopoldina hat eine Ad-hoc-Stellungnahme zu gesundheitspolitischen Handlungsoptionen gegen die weitere…	Ingo Salmen	140	1241510803259494400	2020-03-21 23:43:36	Twitter for Android	0	169	
178	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Stefan Rausch	139	1241510791586689025	2020-03-21 23:43:33	Twitter for Android	0	275	
179	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Doro Koeh	140	1241510768857751563	2020-03-21 23:43:28	Twitter for iPhone	0	1357	
180	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	OhWeh	139	1241510765703692291	2020-03-21 23:43:27	Twitter Web App	0	275	
181	"RT @PolizeiBerlin_E: Heute haben Unbekannte an zwei Brücken über die #A100 Transparente gehängt, auf denen ""Respekt &amp; Anerkennung, für das…"	Julian🇦🇹	143	1241510762671202306	2020-03-21 23:43:26	Twitter for Android	0	135	
182	"RT @WHOAFRO: #COVID19 Cases in Africa (2/2)
3🇨🇫CAF
3🇨🇬COG
3🇬🇦GAB
3🇱🇷LBR
3🇳🇦NAM
3🇸🇩SDN
2🇧🇯BEN
2🇬🇳GIN
2🇲🇷MTR
2🇿🇲ZMB
2🇿🇼ZIM
1🇨🇻CV
1🇹🇩TCD 
1🇩🇯D…"	Kelly Rek	140	1241510735781355520	2020-03-21 23:43:20	Twitter for Android	0	89	
183	RT @Mau_Ri_83: #ItalienNews. Alles weist darauf hin, dass es einen Zusammenhang gibt zwischen Grad der #Industrialisierung und #COVID19-Ver…	Leyx	140	1241510704634638336	2020-03-21 23:43:12	Twitter for Android	0	129	
184	RT @watch_union: Das Regime Donald #Trump ist wirklich unfassbar widerlich: anstelle dem von #coronavirus #covid19 geplagtem #Iran zu helfe…	Lenard Lang	140	1241510686758506499	2020-03-21 23:43:08	Twitter for iPhone	0	39	
185	Nehmt an unserer Mini-Umfrage für @WirvsVirusHack teil und verteilt sie weiter! Wir tragen aktuelle Bedarfe und Sor… https://t.co/uAYFSwkwCD	lillihere	140	1241510683818299394	2020-03-21 23:43:07	Twitter Web App	0	0	
186	"RT @Fischblog: Wichtig!
Im Moment reden alle über die #Covid19-Tests. Aber das ist nur das Symptom eines viel größeren Problems: In der Med…"	NaFe065	140	1241510667519213570	2020-03-21 23:43:03	Twitter Web App	0	20	
187	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	a b h i j i t	140	1241510634304557057	2020-03-21 23:42:56	Tweetbot for iΟS	0	222	
188	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	frischer_fischer	140	1241510450598162442	2020-03-21 23:42:12	Twitter Web App	0	222	
189	"RT @Fischblog: Wichtig!
Im Moment reden alle über die #Covid19-Tests. Aber das ist nur das Symptom eines viel größeren Problems: In der Med…"	akgraef	140	1241510450183000064	2020-03-21 23:42:12	Twitter Web App	0	20	
190	RT @lipsandskin: Dass wir den Italienern in Ihrer Not nicht helfen können, weil wir selbst am letzten Loch pfeifen, ist die eigentliche Sch…	jf-soft☮️💫🦆🦆	140	1241510422110494721	2020-03-21 23:42:05	Twitter Web App	0	73	
191	RT @Peter_Schaar: #Südkorea setzte bei der erfolgreichen Eindämmung der #Covid19 Epidemie vor allem auf umfangreiches Testen und gezielte M…	Flens Korsan	140	1241510347225346060	2020-03-21 23:41:47	Twitter for Android	0	107	
192	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Abri	139	1241510346344615941	2020-03-21 23:41:47	Twitter Web App	0	275	
